Date,DateTime,kW (Total),kVA (Total),kVAR (Total),PF (Total),Current (Avg),Current ®,Current (Y),Current (B),Voltage L-L,Cumulative kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-05-2023,14-05-2023 06:26,-309.79,305.83,-19.48,-1,427.82,426.29,479.63,394.61,416.73,979813.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-05-2023,14-05-2023 06:41,-171.53,195.74,64.22,-0.93,297.02,330.33,380.06,270.71,417.72,979813.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-05-2023,14-05-2023 06:56,-190.83,195.84,-7.25,-1.09,311.25,305.3,373.08,226.46,417.21,979813.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-05-2023,14-05-2023 07:11,-181.37,191.79,-8.52,-1.15,239.77,241.49,300.42,147.17,419.66,979813.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-05-2023,14-05-2023 07:26,-103.29,168.01,-9.09,-1.24,162.59,213.96,243.83,106.08,423.05,979813.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-05-2023,14-05-2023 07:41,-175.06,165.4,-14.84,-0.75,252.67,234.57,294.88,146.6,431.86,979813.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-05-2023,14-05-2023 07:56,-108.51,128.72,84.95,-1.12,147.85,177.26,227.55,143.6,423.29,979813.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-05-2023,14-05-2023 08:11,-116.77,140.77,-11.79,-0.91,180.41,192.57,240.33,100.16,422.63,979813.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-05-2023,14-05-2023 08:26,-147.3,173.31,-17.41,-0.87,241.24,248.46,307.63,168.08,415.81,979813.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-05-2023,14-05-2023 08:41,-61.76,106.26,-18.08,-0.62,164.93,193.28,189.29,109.85,418.03,979813.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-05-2023,14-05-2023 08:56,-174.73,202.12,-86.02,-0.83,279.12,229.86,349.66,232.38,415.45,979813.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-05-2023,14-05-2023 09:11,-171.47,167.35,-10.33,-0.83,262.63,260.18,320.74,190.05,412.13,979813.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-05-2023,14-05-2023 09:26,-177.38,179.13,-2.36,-1.18,251.78,253.37,280.37,201.16,412.71,979814.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-05-2023,14-05-2023 09:41,-78.32,100.23,3.56,-1.46,137.44,161.92,172.72,73.35,413.64,979814.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-05-2023,14-05-2023 09:56,-182.44,184.42,-6.99,-0.99,255.42,241.14,286.74,239.53,414.97,979815.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-05-2023,14-05-2023 10:11,-124.85,131.93,-38.71,-1.06,179.05,167.6,192.67,165.42,416.96,979815.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-05-2023,14-05-2023 10:26,-99.5,109.44,-13.53,-1.07,147.99,147.26,137.25,104.19,417.97,979819.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-05-2023,14-05-2023 10:41,17.95,88.62,-7.16,1.45,117.22,135.1,85.27,105.87,416.64,979826.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-05-2023,14-05-2023 10:56,60.01,93.47,-21.74,1.19,127.89,136.12,108.04,140.14,422.27,979838.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-05-2023,14-05-2023 11:11,110.84,115.41,-12.27,1.4,191.75,190.77,115.57,227.57,421.45,979857.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-05-2023,14-05-2023 11:26,191.95,215.62,-11.32,1.1,295.36,312.35,210.31,365.88,422.35,979879.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-05-2023,14-05-2023 11:41,131.53,161.69,-15.95,1.18,224.1,272.46,175.14,333,421.95,979906.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-05-2023,14-05-2023 11:56,174.06,188.72,-12.45,1.12,263.02,261.8,175.8,304.73,422.21,979942.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-05-2023,14-05-2023 12:11,166.44,183.85,22.53,1.07,240.94,248.76,226.23,247.26,424.69,979981.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-05-2023,14-05-2023 12:26,199.63,209.57,-6.84,0.93,288.9,317.3,237.37,361.72,425.44,980019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-05-2023,14-05-2023 12:41,300.3,314.18,-24.59,1.03,425.9,437.16,327.49,500.44,423.55,980068.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-05-2023,14-05-2023 12:56,47.36,48.4,3.72,0.98,68.88,67.54,74.77,92.8,429.53,980107.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-05-2023,14-05-2023 13:11,46.54,47.03,3.7,0.99,63.78,58.18,67.04,69.73,427.23,980127.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-05-2023,14-05-2023 13:26,27.86,28.43,1.97,0.98,38.45,37.51,40.78,37.08,426.06,980134.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-05-2023,14-05-2023 13:41,27.48,28.4,7.01,0.96,38.88,36.01,40.41,40.39,424.67,980140.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-05-2023,14-05-2023 13:56,19.51,20.5,5.86,0.95,28,32.95,16.31,34.75,422.59,980146.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-05-2023,14-05-2023 14:11,17.8,18.89,5.63,0.94,25.67,30.39,14.16,32.14,424.28,980151.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
